instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1629.0,8.0,0.4935225169648365,True,True
dkg813,813,3219.0,20.0,0.6251953735542357,True,True
gr666,666,294476.0,-16.0,-0.0054330847697051194,True,True
lim963,963,2825.0,36.0,1.2907852276801721,True,False
pa561,561,2765.0,2.0,0.07238508867173363,True,True
pbk411,411,1348.0,5.0,0.37230081906180196,True,True
pbl395,395,1289.0,8.0,0.624512099921936,True,True
pbm436,436,1457.0,14.0,0.9702009702009702,True,False
pbn423,423,1377.0,12.0,0.8791208791208791,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1548.0,216.0,16.216216216216218,True,False
rbu737,737,3323.0,9.0,0.27157513578756787,True,True
rbx711,711,3131.0,14.0,0.44914982354828364,True,True
xql662,662,2520.0,7.0,0.2785515320334262,True,True
