instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1631.0,10.0,0.6169031462060457,True,True
dkg813,813,3218.0,19.0,0.5939356048765239,True,True
gr666,666,294476.0,118.0,0.040087240706894324,True,True
lim963,963,2816.0,27.0,0.968088920760129,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1347.0,4.0,0.29784065524944153,True,True
pbl395,395,1287.0,6.0,0.468384074941452,True,True
pbm436,436,1458.0,15.0,1.0395010395010396,True,False
pbn423,423,1376.0,11.0,0.805860805860806,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1547.0,214.0,16.054013503375845,True,False
rbu737,737,3326.0,12.0,0.3621001810500905,True,True
rbx711,711,3130.0,13.0,0.4170676932948348,True,True
xql662,662,2523.0,5.0,0.19857029388403494,True,True
