instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1699.0,78.0,4.811844540407156,True,False
dkg813,813,3715.0,516.0,16.13004063769928,True,False
gr666,666,340148.0,45790.0,15.555887728548232,True,False
lim963,963,3389.0,600.0,21.51308712800287,True,False
pa561,561,3290.0,527.0,19.07347086500181,True,False
pbk411,411,1590.0,247.0,18.39166046165301,True,False
pbl395,395,1396.0,115.0,8.97736143637783,True,False
pbm436,436,1590.0,147.0,10.187110187110187,True,False
pbn423,423,1551.0,186.0,13.626373626373626,True,False
pcb442,442,52454.0,1676.0,3.3006420103194296,True,False
pka379,379,1864.0,532.0,39.93993993993994,True,False
rbu737,737,3995.0,681.0,20.54918527459264,True,False
rbx711,711,3398.0,283.0,9.085072231139648,True,False
xql662,662,2921.0,408.0,16.23557500994827,True,False
