instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1629.0,8.0,0.4935225169648365,True,True
dkg813,813,3220.0,21.0,0.6564551422319475,True,True
gr666,666,294358.0,0.0,0.0,True,True
lim963,963,2821.0,32.0,1.1473646468268197,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1351.0,8.0,0.5956813104988831,True,True
pbl395,395,1292.0,11.0,0.858704137392662,True,False
pbm436,436,1456.0,13.0,0.9009009009009009,True,False
pbn423,423,1378.0,13.0,0.9523809523809524,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1545.0,213.0,15.99099099099099,True,False
rbu737,737,3328.0,14.0,0.4224502112251056,True,True
rbx711,711,3135.0,20.0,0.6420545746388443,True,True
xql662,662,2523.0,10.0,0.39793076004775174,True,True
