instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1625.0,4.0,0.24676125848241826,True,True
dkg813,813,3219.0,20.0,0.6251953735542357,True,True
gr666,666,294476.0,118.0,0.040087240706894324,True,True
lim963,963,2812.0,23.0,0.8246683399067766,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1352.0,9.0,0.6701414743112435,True,True
pbl395,395,1292.0,11.0,0.858704137392662,True,False
pbm436,436,1456.0,13.0,0.9009009009009009,True,False
pbn423,423,1375.0,10.0,0.7326007326007326,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1545.0,213.0,15.99099099099099,True,False
rbu737,737,3326.0,12.0,0.3621001810500905,True,True
rbx711,711,3130.0,15.0,0.4815409309791332,True,True
xql662,662,2527.0,14.0,0.5571030640668524,True,True
