instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1625.0,4.0,0.24676125848241826,True,True
dkg813,813,3218.0,19.0,0.5939356048765239,True,True
gr666,666,294476.0,118.0,0.040087240706894324,True,True
lim963,963,2819.0,30.0,1.0756543564001435,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1350.0,7.0,0.5212211466865228,True,True
pbl395,395,1290.0,9.0,0.702576112412178,True,False
pbm436,436,1455.0,12.0,0.8316008316008316,True,False
pbn423,423,1373.0,8.0,0.5860805860805861,True,True
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1547.0,215.0,16.14114114114114,True,False
rbu737,737,3324.0,10.0,0.30175015087507545,True,True
rbx711,711,3130.0,15.0,0.4815409309791332,True,True
xql662,662,2519.0,6.0,0.23875845602865103,True,True
