instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1631.0,10.0,0.6169031462060457,True,True
dkg813,813,3219.0,20.0,0.6251953735542357,True,True
gr666,666,294476.0,118.0,0.040087240706894324,True,True
lim963,963,2817.0,28.0,1.003944065973467,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1348.0,5.0,0.37230081906180196,True,True
pbl395,395,1290.0,9.0,0.702576112412178,True,False
pbm436,436,1458.0,15.0,1.0395010395010396,True,False
pbn423,423,1375.0,10.0,0.7326007326007326,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1546.0,214.0,16.066066066066064,True,False
rbu737,737,3323.0,9.0,0.27157513578756787,True,True
rbx711,711,3129.0,14.0,0.44943820224719105,True,True
xql662,662,2519.0,6.0,0.23875845602865103,True,True
