instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1628.0,7.0,0.431832202344232,True,True
dkg813,813,3216.0,17.0,0.5314160675211004,True,True
gr666,666,294476.0,118.0,0.040087240706894324,True,True
lim963,963,2818.0,29.0,1.0397992111868053,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1350.0,7.0,0.5212211466865228,True,True
pbl395,395,1292.0,11.0,0.858704137392662,True,False
pbm436,436,1455.0,12.0,0.8316008316008316,True,False
pbn423,423,1381.0,16.0,1.1721611721611722,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1548.0,216.0,16.216216216216218,True,False
rbu737,737,3327.0,13.0,0.3922751961375981,True,True
rbx711,711,3134.0,19.0,0.6099518459069021,True,True
xql662,662,2524.0,11.0,0.4377238360525269,True,True
