instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1628.0,7.0,0.431832202344232,True,True
dkg813,813,3220.0,21.0,0.6564551422319475,True,True
gr666,666,294358.0,-134.0,-0.04550208494628037,True,True
lim963,963,2821.0,32.0,1.1473646468268197,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1347.0,4.0,0.29784065524944153,True,True
pbl395,395,1291.0,10.0,0.78064012490242,True,False
pbm436,436,1455.0,12.0,0.8316008316008316,True,False
pbn423,423,1376.0,11.0,0.805860805860806,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1551.0,219.0,16.441441441441444,True,False
rbu737,737,3329.0,15.0,0.45262522631261315,True,True
rbx711,711,3133.0,16.0,0.5133140840551813,True,True
xql662,662,2522.0,9.0,0.3581376840429765,True,True
