instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,6500.0,4879.0,300.9870450339297,True,False
dkg813,813,19262.0,16063.0,502.12566427008437,True,False
gr666,666,1364423.0,1070065.0,363.5250273476515,True,False
lim963,963,18312.0,15523.0,556.5794191466475,True,False
pa561,561,11266.0,8503.0,307.7452044878755,True,False
pbk411,411,5989.0,4646.0,345.94192107222636,True,False
pbl395,395,4998.0,3717.0,290.1639344262295,True,False
pbm436,436,6361.0,4918.0,340.8177408177408,True,False
pbn423,423,5604.0,4239.0,310.54945054945057,True,False
pcb442,442,202614.0,151836.0,299.0192603095829,True,False
pka379,379,5402.0,4069.0,305.25131282820706,True,False
rbu737,737,18096.0,14782.0,446.04707302353654,True,False
rbx711,711,17679.0,14562.0,467.1799807507218,True,False
xql662,662,13481.0,10963.0,435.38522637013506,True,False
