instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1628.0,7.0,0.431832202344232,True,True
dkg813,813,3218.0,19.0,0.5939356048765239,True,True
gr666,666,294358.0,0.0,0.0,True,True
lim963,963,2828.0,39.0,1.3983506633201863,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1350.0,7.0,0.5212211466865228,True,True
pbl395,395,1290.0,9.0,0.702576112412178,True,False
pbm436,436,1457.0,14.0,0.9702009702009702,True,False
pbn423,423,1381.0,16.0,1.1721611721611722,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1549.0,217.0,16.29129129129129,True,False
rbu737,737,3327.0,13.0,0.3922751961375981,True,True
rbx711,711,3127.0,12.0,0.3852327447833066,True,True
xql662,662,2520.0,7.0,0.2785515320334262,True,True
