instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1629.0,8.0,0.4935225169648365,True,True
dkg813,813,3221.0,22.0,0.6877149109096593,True,True
gr666,666,294476.0,118.0,0.040087240706894324,True,True
lim963,963,2819.0,30.0,1.0756543564001435,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1348.0,5.0,0.37230081906180196,True,True
pbl395,395,1288.0,7.0,0.546448087431694,True,True
pbm436,436,1454.0,11.0,0.7623007623007623,True,False
pbn423,423,1376.0,11.0,0.805860805860806,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1549.0,217.0,16.29129129129129,True,False
rbu737,737,3325.0,11.0,0.331925165962583,True,True
rbx711,711,3130.0,15.0,0.4815409309791332,True,True
xql662,662,2714.0,201.0,7.998408276959809,True,False
