instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1627.0,6.0,0.3701418877236274,True,True
dkg813,813,3216.0,17.0,0.5314160675211004,True,True
gr666,666,294895.0,403.0,0.1368458226369477,True,True
lim963,963,2815.0,26.0,0.9322337755467911,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1356.0,13.0,0.967982129560685,True,False
pbl395,395,1288.0,7.0,0.546448087431694,True,True
pbm436,436,1460.0,17.0,1.178101178101178,True,False
pbn423,423,1378.0,13.0,0.9523809523809524,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1554.0,222.0,16.666666666666664,True,False
rbu737,737,3327.0,13.0,0.3922751961375981,True,True
rbx711,711,3131.0,14.0,0.44914982354828364,True,True
xql662,662,2523.0,10.0,0.39793076004775174,True,True
