instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1750.0,129.0,7.95805058605799,True,False
dkg813,813,3715.0,516.0,16.13004063769928,True,False
gr666,666,340148.0,45790.0,15.555887728548232,True,False
lim963,963,3402.0,613.0,21.97920401577626,True,False
pa561,561,3290.0,527.0,19.07347086500181,True,False
pbk411,411,1624.0,281.0,20.92330603127327,True,False
pbl395,395,1399.0,118.0,9.211553473848555,True,False
pbm436,436,1670.0,227.0,15.73111573111573,True,False
pbn423,423,1603.0,238.0,17.435897435897434,True,False
pcb442,442,52454.0,1676.0,3.3006420103194296,True,False
pka379,379,1700.0,367.0,27.53188297074269,True,False
rbu737,737,4093.0,779.0,23.506336753168377,True,False
rbx711,711,3399.0,282.0,9.04716073147257,True,False
xql662,662,2901.0,383.0,15.21048451151708,True,False
