instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1630.0,9.0,0.5552128315854411,True,True
dkg813,813,3217.0,16.0,0.49984379881287094,True,True
gr666,666,294358.0,0.0,0.0,True,True
lim963,963,2816.0,27.0,0.968088920760129,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1354.0,11.0,0.8190618019359642,True,False
pbl395,395,1293.0,12.0,0.936768149882904,True,False
pbm436,436,1459.0,16.0,1.1088011088011087,True,False
pbn423,423,1373.0,8.0,0.5860805860805861,True,True
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1546.0,213.0,15.978994748687173,True,False
rbu737,737,3328.0,14.0,0.4224502112251056,True,True
rbx711,711,3133.0,16.0,0.5133140840551813,True,True
xql662,662,2518.0,5.0,0.19896538002387587,True,True
