instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1627.0,6.0,0.3701418877236274,True,True
dkg813,813,3220.0,21.0,0.6564551422319475,True,True
gr666,666,294476.0,-16.0,-0.0054330847697051194,True,True
lim963,963,2820.0,31.0,1.1115095016134815,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1349.0,6.0,0.4467609828741623,True,True
pbl395,395,1290.0,9.0,0.702576112412178,True,False
pbm436,436,1456.0,13.0,0.9009009009009009,True,False
pbn423,423,1373.0,8.0,0.5860805860805861,True,True
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1550.0,218.0,16.366366366366368,True,False
rbu737,737,3326.0,12.0,0.3621001810500905,True,True
rbx711,711,3129.0,12.0,0.384985563041386,True,True
xql662,662,2519.0,6.0,0.23875845602865103,True,True
