instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1633.0,12.0,0.7402837754472548,True,False
dkg813,813,3224.0,25.0,0.7814942169427945,True,False
gr666,666,295123.0,631.0,0.21426728060524566,True,True
lim963,963,2827.0,38.0,1.3624955181068483,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1357.0,14.0,1.0424422933730455,True,False
pbl395,395,1295.0,14.0,1.092896174863388,True,False
pbm436,436,1456.0,13.0,0.9009009009009009,True,False
pbn423,423,1373.0,8.0,0.5860805860805861,True,True
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1554.0,183.0,13.347921225382933,True,False
rbu737,737,3322.0,8.0,0.24140012070006037,True,True
rbx711,711,3130.0,13.0,0.4170676932948348,True,True
xql662,662,2537.0,22.0,0.8747514910536779,True,False
