instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1627.0,6.0,0.3701418877236274,True,True
dkg813,813,3221.0,22.0,0.6877149109096593,True,True
gr666,666,294476.0,-16.0,-0.0054330847697051194,True,True
lim963,963,2817.0,28.0,1.003944065973467,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1349.0,6.0,0.4467609828741623,True,True
pbl395,395,1291.0,10.0,0.78064012490242,True,False
pbm436,436,1455.0,12.0,0.8316008316008316,True,False
pbn423,423,1375.0,10.0,0.7326007326007326,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1544.0,173.0,12.618526622902989,True,False
rbu737,737,3329.0,15.0,0.45262522631261315,True,True
rbx711,711,3128.0,11.0,0.3529034327879371,True,True
xql662,662,2520.0,5.0,0.19880715705765406,True,True
