instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1636.0,15.0,0.9253547193090685,True,False
dkg813,813,3223.0,24.0,0.7502344482650828,True,False
gr666,666,294895.0,537.0,0.18243091745425638,True,True
lim963,963,2822.0,33.0,1.1832197920401577,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1356.0,13.0,0.967982129560685,True,False
pbl395,395,1288.0,7.0,0.546448087431694,True,True
pbm436,436,1459.0,16.0,1.1088011088011087,True,False
pbn423,423,1373.0,8.0,0.5860805860805861,True,True
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1560.0,227.0,17.029257314328582,True,False
rbu737,737,3330.0,16.0,0.48280024140012073,True,True
rbx711,711,3128.0,11.0,0.3529034327879371,True,True
xql662,662,2535.0,22.0,0.8754476721050538,True,False
