instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1635.0,14.0,0.863664404688464,True,False
dkg813,813,3219.0,20.0,0.6251953735542357,True,True
gr666,666,294966.0,608.0,0.2065512063541674,True,True
lim963,963,2820.0,31.0,1.1115095016134815,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1358.0,15.0,1.1169024571854058,True,False
pbl395,395,1287.0,6.0,0.468384074941452,True,True
pbm436,436,1457.0,14.0,0.9702009702009702,True,False
pbn423,423,1377.0,12.0,0.8791208791208791,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1554.0,222.0,16.666666666666664,True,False
rbu737,737,3327.0,13.0,0.3922751961375981,True,True
rbx711,711,3133.0,18.0,0.5778491171749599,True,True
xql662,662,2537.0,24.0,0.9550338241146041,True,False
