instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1625.0,4.0,0.24676125848241826,True,True
dkg813,813,3220.0,21.0,0.6564551422319475,True,True
gr666,666,294358.0,0.0,0.0,True,True
lim963,963,2815.0,26.0,0.9322337755467911,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1352.0,9.0,0.6701414743112435,True,True
pbl395,395,1293.0,12.0,0.936768149882904,True,False
pbm436,436,1459.0,16.0,1.1088011088011087,True,False
pbn423,423,1383.0,18.0,1.3186813186813187,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1547.0,214.0,16.054013503375845,True,False
rbu737,737,3325.0,11.0,0.331925165962583,True,True
rbx711,711,3129.0,12.0,0.384985563041386,True,True
xql662,662,2523.0,10.0,0.39793076004775174,True,True
