instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1628.0,7.0,0.431832202344232,True,True
dkg813,813,3220.0,21.0,0.6564551422319475,True,True
gr666,666,294358.0,-134.0,-0.04550208494628037,True,True
lim963,963,2875.0,86.0,3.083542488347078,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1354.0,11.0,0.8190618019359642,True,False
pbl395,395,1289.0,8.0,0.624512099921936,True,True
pbm436,436,1456.0,13.0,0.9009009009009009,True,False
pbn423,423,1377.0,12.0,0.8791208791208791,True,False
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1552.0,181.0,13.202042304886943,True,False
rbu737,737,3326.0,12.0,0.3621001810500905,True,True
rbx711,711,3130.0,13.0,0.4170676932948348,True,True
xql662,662,2522.0,7.0,0.2783300198807157,True,True
