instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1750.0,129.0,7.95805058605799,True,False
dkg813,813,3651.0,452.0,14.129415442325726,True,False
gr666,666,340148.0,45656.0,15.503307390353555,True,False
lim963,963,3386.0,597.0,21.405521692362854,True,False
pa561,561,3290.0,527.0,19.07347086500181,True,False
pbk411,411,1712.0,369.0,27.475800446760985,True,False
pbl395,395,1399.0,118.0,9.211553473848555,True,False
pbm436,436,1685.0,242.0,16.77061677061677,True,False
pbn423,423,1599.0,234.0,17.142857142857142,True,False
pcb442,442,52454.0,1676.0,3.3006420103194296,True,False
pka379,379,1861.0,529.0,39.71471471471472,True,False
rbu737,737,4243.0,929.0,28.03258901629451,True,False
rbx711,711,3399.0,282.0,9.04716073147257,True,False
xql662,662,2912.0,397.0,15.785288270377734,True,False
