instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1638.0,17.0,1.0487353485502777,True,False
dkg813,813,3228.0,29.0,0.9065332916536417,True,False
gr666,666,294944.0,586.0,0.19907731401898365,True,True
lim963,963,2820.0,31.0,1.1115095016134815,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1355.0,12.0,0.8935219657483247,True,False
pbl395,395,1292.0,11.0,0.858704137392662,True,False
pbm436,436,1464.0,21.0,1.4553014553014554,True,False
pbn423,423,1381.0,16.0,1.1721611721611722,True,False
pcb442,442,50892.0,114.0,0.22450667611957933,True,True
pka379,379,1568.0,235.0,17.62940735183796,True,False
rbu737,737,3329.0,15.0,0.45262522631261315,True,True
rbx711,711,3129.0,12.0,0.384985563041386,True,True
xql662,662,2532.0,14.0,0.5559968228752978,True,True
