instance,n,cost,gap_abs,gap_rel_percent,tour_found,success
bcl380,380,1633.0,12.0,0.7402837754472548,True,False
dkg813,813,3223.0,24.0,0.7502344482650828,True,False
gr666,666,294895.0,537.0,0.18243091745425638,True,True
lim963,963,2827.0,38.0,1.3624955181068483,True,False
pa561,561,2763.0,0.0,0.0,True,True
pbk411,411,1355.0,12.0,0.8935219657483247,True,False
pbl395,395,1286.0,5.0,0.39032006245121,True,True
pbm436,436,1458.0,15.0,1.0395010395010396,True,False
pbn423,423,1373.0,8.0,0.5860805860805861,True,True
pcb442,442,50778.0,0.0,0.0,True,True
pka379,379,1554.0,222.0,16.666666666666664,True,False
rbu737,737,3322.0,8.0,0.24140012070006037,True,True
rbx711,711,3130.0,15.0,0.4815409309791332,True,True
xql662,662,2538.0,25.0,0.9948269001193792,True,False
